Point ID,Points_0,Points_1,Points_2,Points_Magnitude,Result,absOmega,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,vtkValidPointMask
1893,13.6084,-0.290357,0,13.6115,0.290381,4.22766,0.5,0,11.5,-0.0561988,-4.22766,0.312952,1.30392,-0.00381689,0.000122161,1.30392,0,1
1894,13.6194,-0.289801,0,13.6225,0.289825,4.29446,0.5,0,11.5,-0.2895,-4.29446,0.313028,1.30505,-0.00432315,0.00017082,1.30506,0,1
1895,13.6304,0.290726,0,13.6335,0.290749,4.31354,0.5,0,12,-0.264358,4.31354,0.313942,1.30492,0.00625534,-0.000146603,1.30494,0,1
1896,13.6304,-0.289328,0,13.6335,0.289352,4.24982,0.5,0,11.5,-0.236663,-4.24982,0.312931,1.30679,-0.00534748,0.000124207,1.3068,0,1
1897,13.6414,0.288551,0,13.6445,0.288574,4.10971,0.5,0,11.5,0.000944731,4.10971,0.313325,1.30947,0.00631973,-0.000218144,1.30949,0,1
1898,13.6414,-0.289622,0,13.6445,0.289645,4.1248,0.5,0,11.5,0.0601044,-4.1248,0.312586,1.30876,-0.0055245,4.58228e-05,1.30877,0,1
1899,13.6524,0.288819,0,13.6555,0.288843,4.02888,0.5,0,11,0.0267198,4.02888,0.312595,1.30972,0.00600866,-0.000206219,1.30973,0,1
1900,13.6524,-0.287981,0,13.6555,0.288005,4.07366,0.5,0,11,-0.0491433,-4.07366,0.312696,1.31092,-0.00612704,-9.14708e-05,1.31094,0,1
1901,13.6634,0.288641,0,13.6665,0.288665,4.02302,0.5,0,11,0.00637773,4.02302,0.312534,1.31063,0.00588685,-7.97227e-05,1.31064,0,1
1902,13.6634,-0.287749,0,13.6665,0.287772,4.0424,0.5,0,11,-0.0450058,-4.0424,0.31277,1.31188,-0.00627162,-0.000156261,1.31189,0,1
1903,13.6744,0.288152,0,13.6775,0.288175,4.10015,0.5,0,11.5,-0.120176,4.10015,0.31236,1.31143,0.00565559,-3.98841e-05,1.31144,0,1
1904,13.6744,-0.288233,0,13.6775,0.288257,4.09033,0.5,0,11.5,-0.0755867,-4.09033,0.312444,1.31344,-0.005526,-0.000256557,1.31346,0,1
1905,13.6854,0.287707,0,13.6885,0.287731,4.0597,0.5,0,11.5,-0.104878,4.0597,0.312597,1.31319,0.00640461,3.84831e-05,1.31321,0,1
1906,13.6854,-0.28752,0,13.6884,0.287544,4.0543,0.5,0,11.5,-0.118038,-4.0543,0.312543,1.31559,-0.00680785,-0.000153443,1.31561,0,1
1907,13.6964,0.287308,0,13.6994,0.287332,3.93689,0.5,0,11.5,0.00859587,3.93689,0.312767,1.31594,0.00668156,0.000136254,1.31595,0,1
1908,13.6964,-0.287064,0,13.6994,0.287088,3.96135,0.5,0,11.5,-0.0489441,-3.96135,0.312647,1.31667,-0.00706663,1.67223e-05,1.31668,0,1
1909,13.7074,0.286834,0,13.7104,0.286858,3.82566,0.5,0,11.5,0.146793,3.82566,0.312965,1.31674,0.00657425,0.000157679,1.31676,0,1
1910,13.7074,-0.286762,0,13.7104,0.286786,3.86644,0.5,0,11.5,0.0416357,-3.86644,0.312862,1.31676,-0.00715179,5.54424e-05,1.31678,0,1
1911,13.7184,0.286505,0,13.7214,0.286529,3.81393,0.5,0,12,0.11927,3.81393,0.312861,1.31749,0.00545132,0.000281968,1.3175,0,1
1912,13.7184,-0.286519,0,13.7214,0.286543,3.81944,0.5,0,12,0.0567215,-3.81944,0.312781,1.31777,-0.00677054,0.000115687,1.31779,0,1
1913,13.7294,0.286161,0,13.7324,0.286185,3.84727,0.5,0,12,-0.160296,3.84727,0.312717,1.31918,0.00603143,0.000406556,1.31919,0,1
1914,13.7294,-0.286172,0,13.7324,0.286196,3.63896,0.5,0,12,0.292631,-3.63896,0.312495,1.31992,-0.00677879,0.000135503,1.31994,0,1
1915,13.7404,0.2858,0,13.7434,0.285824,3.60014,0.5,0,12,0.255657,3.60014,0.312687,1.32087,0.00623994,0.000383169,1.32088,0,1
1916,13.7404,-0.28582,0,13.7434,0.285844,3.39823,0.5,0,12,0.796974,-3.39823,0.312441,1.32151,-0.00477864,8.23381e-06,1.32152,0,1
1917,13.7473,0.286582,0,13.7503,0.286587,3.59596,0.5,0,12.171,0.1573,3.59596,0.312699,1.32099,0.00563974,0.000268821,1.32101,0,1
1918,13.7455,0.286102,0,13.7485,0.286106,3.60785,0.5,0,12.0906,0.165571,3.60785,0.3127,1.32119,0.00574034,0.000283973,1.3212,0,1
1919,13.7514,-0.285432,0,13.7544,0.285456,3.7321,0.5,0,12,-0.13612,-3.7321,0.312467,1.32247,-0.00334833,-0.000137473,1.32248,0,1
1920,13.7514,0.28695,0,13.7544,0.286973,3.59981,0.5,0,12.2617,0.0859447,3.59981,0.312705,1.3211,0.00525252,0.000194317,1.32111,0,1
1921,13.7567,0.285185,0,13.7597,0.285208,3.58291,0.5,0,12.0228,0.146514,3.58291,0.312677,1.32304,0.00404649,0.0001656,1.32305,0,1
1922,13.7587,0.28511,0,13.7616,0.285115,3.60311,0.5,0,12.01,0.0848612,3.60311,0.312704,1.32347,0.00411766,0.000149464,1.32347,0,1
1923,13.7579,-0.285185,0,13.7609,0.285209,3.82859,0.5,0,12,-0.389433,-3.82859,0.312514,1.32332,-0.00450074,-8.63845e-05,1.32333,0,1
1924,13.7624,0.285069,0,13.7654,0.285093,3.64403,0.5,0,12,-0.0436048,3.64403,0.312751,1.32398,0.00430352,0.000122293,1.32399,0,1
1925,13.7587,0.285093,0,13.7617,0.285097,3.60294,0.5,0,12.0076,0.0860646,3.60294,0.312705,1.32352,0.00411051,0.000150251,1.32352,0,1
1926,13.7735,0.284628,0,13.7764,0.284652,3.71174,0.5,0,11.9248,-0.263218,3.71174,0.312793,1.32716,0.00513777,-0.000103326,1.32717,0,1
1927,13.7624,-0.285004,0,13.7654,0.285029,3.89383,0.5,0,11.9875,-0.559816,-3.89383,0.312545,1.32452,-0.00531892,-3.83426e-05,1.32453,0,1
1928,13.7735,-0.283712,0,13.7764,0.283736,3.72665,0.5,0,12,-0.209525,-3.72665,0.312857,1.32868,-0.00638253,-0.000248646,1.32869,0,1
1929,13.7845,0.284534,0,13.7874,0.284558,3.65978,0.5,0,11.5,-0.130982,3.65978,0.312932,1.3267,0.00602829,-0.000346473,1.32672,0,1
1930,13.7845,-0.283087,0,13.7874,0.283111,3.4711,0.5,0,12,0.356861,-3.4711,0.31314,1.33199,-0.00615735,-0.000247102,1.33201,0,1
1931,13.7955,0.283808,0,13.7984,0.283832,3.54615,0.5,0,11.5,0.104992,3.54615,0.312897,1.3297,0.0062613,-0.000376846,1.32971,0,1
1932,13.7955,-0.283889,0,13.7984,0.283913,3.53729,0.5,0,12,0.132515,-3.53729,0.312329,1.33069,-0.00492532,-0.00018936,1.3307,0,1
1933,13.8065,0.283448,0,13.8094,0.283472,3.51302,0.5,0,11.5,0.127977,3.51302,0.312768,1.33151,0.00541784,-0.000163667,1.33152,0,1
1934,13.8065,-0.282923,0,13.8094,0.282947,3.59795,0.5,0,11,-0.0377163,-3.59795,0.312087,1.33277,-0.00610224,-3.57198e-05,1.33279,0,1
1935,13.8175,0.283072,0,13.8204,0.283096,3.64742,0.5,0,11.3318,-0.21984,3.64742,0.312673,1.33512,0.00615362,-5.88583e-05,1.33514,0,1
1936,13.8175,-0.282917,0,13.8204,0.282941,3.57639,0.5,0,11,-0.00223967,-3.57639,0.312141,1.33447,-0.00606731,-7.71813e-05,1.33449,0,1
1937,13.8285,0.283235,0,13.8314,0.28326,3.61378,0.5,0,11,-0.115809,3.61378,0.312605,1.33434,0.00713749,3.90962e-06,1.33436,0,1
1938,13.8285,-0.282539,0,13.8314,0.282563,3.56034,0.5,0,11,0.0262583,-3.56034,0.312257,1.33651,-0.00598722,-0.000166981,1.33652,0,1
1939,13.8395,0.282349,0,13.8423,0.282373,3.57521,0.5,0,11,-0.0278498,3.57521,0.312647,1.33729,0.00739833,6.41992e-05,1.33731,0,1
1940,13.8395,-0.28277,0,13.8424,0.282795,3.56232,0.5,0,11,0.013792,-3.56232,0.312394,1.33708,-0.00600636,-0.000279393,1.3371,0,1
1941,13.8505,0.28176,0,13.8533,0.281785,3.53861,0.5,0,11,0.053164,3.53861,0.312648,1.33903,0.00735574,0.000121792,1.33905,0,1
1942,13.8505,-0.28216,0,13.8533,0.282184,3.58838,0.5,0,11.237,-0.0307623,-3.58838,0.312306,1.34088,-0.00573936,-0.000252361,1.34089,0,1
1943,13.8615,0.281373,0,13.8643,0.281397,3.52679,0.5,0,11.5,0.13243,3.52679,0.312231,1.34123,0.00649454,6.49601e-05,1.34124,0,1
1944,13.8615,-0.281954,0,13.8643,0.281979,3.59282,0.5,0,11.2199,-0.0405844,-3.59282,0.312309,1.34241,-0.00612315,-0.00022198,1.34243,0,1
1945,13.8725,0.280984,0,13.8753,0.281008,3.5693,0.5,0,11.5,0.0444996,3.5693,0.312283,1.34272,0.00631598,-5.67383e-05,1.34274,0,1
1946,13.8725,-0.281859,0,13.8753,0.281883,3.58566,0.5,0,11,-0.0573535,-3.58566,0.312419,1.34173,-0.00619257,-4.18441e-05,1.34175,0,1
1947,13.8835,0.280621,0,13.8863,0.280645,3.65259,0.5,0,11.5,-0.13826,3.65259,0.312288,1.34441,0.00635267,-0.000185522,1.34443,0,1
1948,13.8835,-0.280826,0,13.8863,0.28085,3.61317,0.5,0,11,-0.102451,-3.61317,0.312528,1.34467,-0.0064535,1.03546e-05,1.34468,0,1
1949,13.8945,0.280252,0,13.8973,0.280277,3.69791,0.5,0,11.5,-0.211348,3.69791,0.312414,1.34612,0.00722096,-0.000221977,1.34614,0,1
1950,13.8945,-0.28023,0,13.8973,0.280255,3.61724,0.5,0,11,-0.102096,-3.61724,0.312597,1.34682,-0.00702055,2.52403e-05,1.34684,0,1
1951,13.9055,0.279905,0,13.9083,0.279929,3.65655,0.5,0,11.5,-0.0904134,3.65655,0.312592,1.34769,0.00771981,-0.000203282,1.34771,0,1
1952,13.9055,-0.279912,0,13.9083,0.279937,3.60061,0.5,0,11,-0.0613904,-3.60061,0.312645,1.34817,-0.00759557,1.24968e-05,1.34819,0,1
1953,13.9165,0.279484,0,13.9193,0.279509,3.6552,0.5,0,12,-0.0142065,3.6552,0.312797,1.35072,0.00836305,-0.000274799,1.35074,0,1
1954,13.9165,-0.279397,0,13.9193,0.279422,3.58246,0.5,0,12,0.173916,-3.58246,0.312074,1.35155,-0.00679009,-6.23783e-05,1.35157,0,1
1955,13.9275,0.279163,0,13.9303,0.279188,3.58041,0.5,0,12,0.122361,3.58041,0.312646,1.35312,0.00813166,-0.000223596,1.35314,0,1
1956,13.9275,-0.279151,0,13.9303,0.279176,3.66909,0.5,0,12,-0.00495804,-3.66909,0.312258,1.35327,-0.00700388,-4.07219e-05,1.35329,0,1
1957,13.9385,0.278795,0,13.9413,0.27882,3.54546,0.5,0,12,0.172238,3.54546,0.312493,1.3559,0.00752944,-0.000195424,1.35592,0,1
1958,13.9385,-0.278792,0,13.9413,0.278817,3.6962,0.5,0,12,-0.0183933,-3.6962,0.312265,1.35595,-0.00736943,-5.46624e-05,1.35597,0,1
1959,13.9495,0.278427,0,13.9523,0.278451,3.47548,0.5,0,12,0.376354,3.47548,0.312424,1.35809,0.00663226,-4.11774e-05,1.35811,0,1
1960,13.9495,-0.278427,0,13.9523,0.278452,3.58041,0.5,0,12,0.244761,-3.58041,0.31227,1.35849,-0.00713344,-0.000145384,1.35851,0,1
1961,13.9581,0.277778,0,13.9609,0.277802,3.59952,0.5,0,11.2186,0.208334,3.59952,0.312138,1.36108,0.0055917,0.000221728,1.3611,0,1
1962,13.9553,-0.277778,0,13.9581,0.277802,3.6146,0.5,0,11.4714,0.16935,-3.6146,0.312112,1.36063,-0.00654449,-0.000267454,1.36065,0,1
1963,13.9605,0.277384,0,13.9633,0.277408,3.63,0.5,0,11,0.163026,3.63,0.312068,1.36281,0.0053429,0.000263111,1.36282,0,1
1964,13.9715,0.277199,0,13.9742,0.277224,3.64743,0.5,0,11,0.120766,3.64743,0.312064,1.36374,0.00504811,0.000322188,1.36375,0,1
1965,13.9605,-0.276728,0,13.9632,0.276753,3.63809,0.5,0,11,0.0874734,-3.63809,0.311988,1.36509,-0.00606997,-0.000343208,1.3651,0,1
1966,13.9715,-0.276729,0,13.9742,0.276753,3.65705,0.5,0,11,0.0726113,-3.65705,0.312121,1.3652,-0.00587712,-0.000275503,1.36521,0,1
1967,13.9825,0.276933,0,13.9852,0.276958,3.67301,0.5,0,11,0.0607567,3.67301,0.31205,1.36557,0.00485598,0.000384481,1.36558,0,1
1968,13.9825,-0.276701,0,13.9852,0.276725,3.67292,0.5,0,11,0.0536436,-3.67292,0.312268,1.3663,-0.00573382,-0.000166393,1.36632,0,1
1969,13.9935,0.27615,0,13.9962,0.276175,3.69171,0.5,0,11,-0.0201301,3.69171,0.311993,1.36855,0.00483216,0.000377355,1.36856,0,1
1970,13.9935,-0.276569,0,13.9962,0.276594,3.6787,0.5,0,11,0.0389341,-3.6787,0.312328,1.36794,-0.00570692,-8.34678e-05,1.36795,0,1
1971,13.998,0.276586,0,14.0007,0.276588,3.71901,0.5,0,11.0931,-0.0616837,3.71901,0.31192,1.36796,0.0047853,0.000351457,1.36797,0,1
1972,13.9982,0.276753,0,14.001,0.276756,3.72319,0.5,0,11.1131,-0.061997,3.72319,0.311913,1.3676,0.004756,0.000352667,1.36761,0,1
1973,14.0045,-0.276161,0,14.0072,0.276186,3.6282,0.5,0,11.5,0.177895,-3.6282,0.311781,1.37023,-0.00485244,-7.86023e-05,1.37024,0,1
1974,14.0019,0.277778,-4.33681e-19,14.0046,0.277789,3.75899,0.5,0,11.2602,-0.0869426,3.75899,0.311832,1.3655,0.00460097,0.000340063,1.36551,0,1
1975,14.0045,0.278763,-4.33681e-19,14.0073,0.278775,3.75348,0.5,0,11.367,-0.092683,3.75348,0.311767,1.36344,0.00449491,0.000304783,1.36345,0,1
1976,14.0155,0.27732,0,14.0183,0.277324,3.82819,0.5,0,11.5,-0.302858,3.82819,0.311879,1.36861,0.005447,0.000188871,1.36862,0,1
1977,14.0124,0.277778,0,14.0151,0.27778,3.82479,0.5,0,11.5,-0.260351,3.82479,0.311838,1.36708,0.0051178,0.000216271,1.36709,0,1
1978,14.0155,-0.275693,0,14.0182,0.275718,3.65854,0.5,0,11.5,0.055073,-3.65854,0.31172,1.37237,-0.00476896,-9.30381e-05,1.37238,0,1
1979,14.0209,0.276181,0,14.0236,0.276182,3.80262,0.5,0,11.5,-0.285418,3.80262,0.312001,1.37194,0.00608798,9.43991e-05,1.37196,0,1
1980,14.0205,0.276167,0,14.0232,0.276168,3.80323,0.5,0,11.5,-0.286558,3.80323,0.311993,1.37192,0.00605035,9.24556e-05,1.37193,0,1
1981,14.0265,-0.27534,0,14.0292,0.275365,3.6962,0.5,0,11.5,-0.0539462,-3.6962,0.311581,1.3739,-0.00466819,-0.000117265,1.37391,0,1
1982,14.0265,0.275362,0,14.0292,0.275387,3.78963,0.5,0,11.5,-0.270692,3.78963,0.312131,1.37389,0.00672883,1.95913e-05,1.3739,0,1
1983,14.0375,0.275083,0,14.0402,0.275108,3.75803,0.5,0,12,-0.0863573,3.75803,0.312102,1.37471,0.00699572,-0.000120852,1.37473,0,1
1984,14.0375,-0.275071,0,14.0402,0.275096,3.63259,0.5,0,11,-0.031167,-3.63259,0.311828,1.37566,-0.00548596,-8.44157e-05,1.37567,0,1
1985,14.0485,0.274181,0,14.0512,0.274206,3.68538,0.5,0,12.2248,0.00991818,3.68538,0.312467,1.37989,0.00758205,-8.53596e-06,1.37991,0,1
1986,14.0485,-0.274682,0,14.0512,0.274707,3.61839,0.5,0,11,-0.0526017,-3.61839,0.311832,1.3764,-0.00559978,-4.29868e-05,1.37641,0,1
1987,14.0595,0.273843,0,14.0622,0.273868,3.5985,0.5,0,12.2052,0.162297,3.5985,0.312427,1.38106,0.00694102,0.000164565,1.38108,0,1
1988,14.0595,-0.273667,0,14.0622,0.273692,3.55847,0.5,0,11,-0.0435125,-3.55847,0.311733,1.37898,-0.00588256,3.97126e-05,1.37899,0,1
1989,14.0705,0.273927,0,14.0732,0.273952,3.52645,0.5,0,12,0.199786,3.52645,0.311783,1.3788,0.00568398,0.0001948,1.37882,0,1
1990,14.0705,-0.274557,0,14.0732,0.274582,3.6072,0.5,0,11.5,-0.10956,-3.6072,0.31088,1.38083,-0.00544162,7.82837e-05,1.38084,0,1
1991,14.0815,0.273634,0,14.0842,0.273659,3.47446,0.5,0,11.5,0.121879,3.47446,0.311424,1.38268,0.00523212,0.000128776,1.38269,0,1
1992,14.0815,-0.273559,0,14.0842,0.273584,3.55446,0.5,0,11.5,-0.0898383,-3.55446,0.311163,1.38335,-0.00598522,5.9732e-05,1.38337,0,1
1993,14.0925,0.272562,0,14.0952,0.272587,3.48218,0.5,0,11,-0.129738,3.48218,0.311784,1.38369,0.00679807,-2.43308e-05,1.38371,0,1
1994,14.0925,-0.272992,0,14.0952,0.273017,3.52022,0.5,0,11.5,-0.0970657,-3.52022,0.311515,1.38473,-0.00723147,1.49047e-05,1.38475,0,1
1995,14.1035,0.272611,0,14.1062,0.272636,3.41474,0.5,0,11,-0.0463569,3.41474,0.3119,1.38408,0.00714716,-8.94576e-05,1.38409,0,1
1996,14.1035,-0.272802,0,14.1062,0.272827,3.44137,0.5,0,11.5,-0.0113629,-3.44137,0.311679,1.38516,-0.00756531,-5.78638e-05,1.38518,0,1
1997,14.1145,0.27247,0,14.1172,0.272495,3.34473,0.5,0,11,0.028405,3.34473,0.311919,1.38474,0.00707522,-0.000101861,1.38475,0,1
1998,14.1145,-0.272203,0,14.1172,0.272228,3.30422,0.5,0,11,0.027684,-3.30422,0.311874,1.38516,-0.00756249,-8.99107e-05,1.38518,0,1
1999,14.1255,0.271822,0,14.1282,0.271847,3.32769,0.5,0,12,0.0188832,3.32769,0.31205,1.3882,0.00725384,-7.33579e-05,1.38822,0,1
2000,14.1255,-0.271788,0,14.1282,0.271813,3.30336,0.5,0,12,0.0170351,-3.30336,0.311175,1.38791,-0.00703362,-0.000237023,1.38792,0,1
2001,14.1365,0.271436,0,14.1391,0.271461,3.26356,0.5,0,12,0.0251416,3.26356,0.311885,1.39015,0.00719788,3.08959e-05,1.39017,0,1
2002,14.1365,-0.271707,0,14.1392,0.271732,3.2228,0.5,0,12,0.0885023,-3.2228,0.311674,1.38915,-0.00730242,-0.000377428,1.38917,0,1
2003,14.1475,0.270621,0,14.1501,0.270646,3.06904,0.5,0,12,0.248734,3.06904,0.312007,1.39261,0.00684949,9.52187e-05,1.39263,0,1
2004,14.1475,-0.271647,0,14.1502,0.271672,3.10695,0.5,0,12.0897,0.18099,-3.10695,0.311555,1.39077,-0.00648201,-0.00043502,1.39078,0,1
2005,14.1585,0.270676,0,14.1611,0.270702,3.03819,0.5,0,12,0.235203,3.03819,0.311678,1.39352,0.00545368,0.00013875,1.39353,0,1
2006,14.1585,-0.270597,0,14.1611,0.270623,3.14167,0.5,0,12,-0.00488285,-3.14167,0.31142,1.39246,-0.00603032,-0.000354289,1.39247,0,1
2007,14.1644,0.27037,0,14.167,0.270396,3.09615,0.5,0,11.7446,0.0846866,3.09615,0.311349,1.39377,0.00543308,0.000165103,1.39378,0,1
2008,14.1637,-0.270573,0,14.1663,0.270573,3.16032,0.5,0,11.7257,-0.0681495,-3.16032,0.311333,1.39379,-0.00643813,-0.000383958,1.3938,0,1
2009,14.1641,-0.270583,0,14.1667,0.270584,3.16302,0.5,0,11.6936,-0.0751289,-3.16302,0.311322,1.39387,-0.00646341,-0.000384258,1.39388,0,1
2010,14.1695,0.269985,0,14.1721,0.270011,3.14437,0.5,0,11.4784,-0.0499105,3.14437,0.311053,1.3952,0.00547099,0.000190749,1.39521,0,1
2011,14.1806,0.269652,0,14.1831,0.269677,3.15171,0.5,0,11.5,-0.111051,3.15171,0.310828,1.39744,0.00581173,0.000220474,1.39745,0,1
2012,14.1695,-0.270449,0,14.1721,0.270453,3.17158,0.5,0,11.5,-0.122268,-3.17158,0.311265,1.39552,-0.00691847,-0.000429178,1.39553,0,1
2013,14.17,-0.27037,0,14.1726,0.270375,3.16918,0.5,0,11.5436,-0.122768,-3.16918,0.311285,1.39577,-0.00695256,-0.000438453,1.39579,0,1
2014,14.1746,-0.269933,0,14.1771,0.269933,3.13499,0.5,0,11.7037,-0.0858407,-3.13499,0.31139,1.39767,-0.00715366,-0.00047312,1.39769,0,1
2015,14.1916,0.26895,0,14.1941,0.268976,3.1266,0.5,0,11.5,-0.0931928,3.1266,0.310979,1.40003,0.00646579,0.000264849,1.40005,0,1
2016,14.1748,-0.269898,0,14.1774,0.269899,3.1338,0.5,0,11.7213,-0.0858084,-3.1338,0.311398,1.39778,-0.00716902,-0.00047701,1.3978,0,1
2017,14.1806,-0.269401,0,14.1831,0.269426,3.08691,0.5,0,11.8691,-0.0275015,-3.08691,0.311515,1.40006,-0.00739875,-0.000511708,1.40008,0,1
2018,14.1916,-0.269026,0,14.1941,0.269052,3.02625,0.5,0,11.8185,0.0317157,-3.02625,0.311614,1.40267,-0.00729592,-0.000351827,1.40269,0,1
2019,14.2026,0.268409,0,14.2051,0.268434,3.09225,0.5,0,11.5,-0.0277243,3.09225,0.311008,1.40245,0.00678952,0.0003259,1.40246,0,1
2020,14.2026,-0.268992,0,14.2051,0.269017,3.0023,0.5,0,11.365,0.0551704,-3.0023,0.311489,1.40307,-0.00697973,-9.95238e-05,1.40309,0,1
2021,14.2136,0.267978,0,14.2161,0.268003,3.08348,0.5,0,11.5,-0.0189878,3.08348,0.310892,1.4047,0.00691136,0.000376417,1.40472,0,1
2022,14.2136,-0.268763,0,14.2161,0.268788,3.01792,0.5,0,11,0.0563539,-3.01792,0.311385,1.40335,-0.0066521,-2.39283e-05,1.40336,0,1
2023,14.2246,0.267364,0,14.2271,0.26739,3.08225,0.5,0,11,-0.0392104,3.08225,0.310915,1.40686,0.00741043,0.000346372,1.40688,0,1
2024,14.2246,-0.267748,0,14.2271,0.267774,3.02124,0.5,0,11,0.0195033,-3.02124,0.311414,1.4062,-0.00641046,2.40228e-05,1.40622,0,1
2025,14.2356,0.267101,0,14.2381,0.267127,3.08524,0.5,0,11,-0.0599854,3.08524,0.31114,1.40862,0.00764741,0.000247584,1.40864,0,1
2026,14.2356,-0.267179,0,14.2381,0.267205,3.05521,0.5,0,11,-0.0661076,-3.05521,0.311418,1.40823,-0.00652215,-1.5438e-05,1.40824,0,1
2027,14.2466,0.266677,0,14.2491,0.266703,3.06173,0.5,0,11,-0.0326122,3.06173,0.311381,1.41053,0.00796747,0.000159961,1.41055,0,1
2028,14.2466,-0.266692,0,14.2491,0.266718,3.06238,0.5,0,11,-0.0912175,-3.06238,0.311402,1.41007,-0.00702582,1.76252e-05,1.41009,0,1
2029,14.2576,0.266649,0,14.2601,0.266675,3.02425,0.5,0,11,0.0217103,3.02425,0.311559,1.41161,0.00809658,9.21954e-05,1.41164,0,1
2030,14.2576,-0.266232,0,14.2601,0.266257,3.04309,0.5,0,11,-0.0587197,-3.04309,0.311369,1.41195,-0.00749594,6.59891e-05,1.41196,0,1
2031,14.2686,0.266101,0,14.2711,0.266126,2.98094,0.5,0,11.1673,0.0983582,2.98094,0.311562,1.4153,0.00787364,6.63583e-05,1.41533,0,1
2032,14.2686,-0.265782,0,14.271,0.265808,3.00316,0.5,0,11,0.0202145,-3.00316,0.311323,1.41393,-0.0076826,9.87017e-05,1.41395,0,1
2033,14.2796,0.265896,0,14.2821,0.265922,2.99124,0.5,0,11.1493,0.0651819,2.99124,0.311536,1.41663,0.00729739,3.71039e-05,1.41665,0,1
2034,14.2796,-0.265506,0,14.282,0.265532,3.00008,0.5,0,11,0.0365539,-3.00008,0.311313,1.41568,-0.00733265,7.21124e-05,1.4157,0,1
2035,14.2906,0.265672,0,14.293,0.265698,2.99327,0.5,0,11,0.064836,2.99327,0.311459,1.41675,0.00704604,4.6469e-05,1.41677,0,1
2036,14.2906,-0.265149,0,14.293,0.265175,3.01081,0.5,0,11,0.0297637,-3.01081,0.311322,1.41729,-0.00721027,7.34194e-05,1.41731,0,1
2037,14.3016,0.264554,0,14.304,0.26458,3.0031,0.5,0,11,0.0724584,3.0031,0.311384,1.41965,0.0070332,7.21837e-05,1.41966,0,1
2038,14.3016,-0.264597,0,14.304,0.264623,3.04031,0.5,0,11.5,0.0369592,-3.04031,0.311099,1.41987,-0.00730864,6.93392e-05,1.41988,0,1
2039,14.3126,0.26375,0,14.315,0.263776,2.87243,0.5,0,12,0.297854,2.87243,0.311355,1.42414,0.00680642,0.000137029,1.42416,0,1
2040,14.3126,-0.263856,0,14.315,0.263882,3.01853,0.5,0,12,0.123929,-3.01853,0.310579,1.42372,-0.007196,4.20137e-05,1.42374,0,1
2041,14.3236,0.263523,0,14.326,0.263549,2.93451,0.5,0,12,0.227494,2.93451,0.310832,1.42547,0.00548692,0.000126087,1.42548,0,1
2042,14.3236,-0.264137,0,14.326,0.264163,3.00956,0.5,0,12,0.140666,-3.00956,0.310748,1.42481,-0.00679762,5.8231e-05,1.42483,0,1
2043,14.3283,-0.26429,0,14.3308,0.264293,3.01395,0.5,0,11.677,0.13511,-3.01395,0.310805,1.42441,-0.0064857,2.82588e-05,1.42443,0,1
2044,14.3296,-0.264613,0,14.332,0.264616,3.01125,0.5,0,11.6112,0.13866,-3.01125,0.310823,1.4236,-0.0063632,2.21418e-05,1.42362,0,1
2045,14.3319,0.262963,0,14.3343,0.262989,3.04523,0.5,0,11.2486,0.0759555,3.04523,0.311055,1.42835,0.0057622,0.000143579,1.42836,0,1
2046,14.3346,0.262597,0,14.337,0.262623,3.07774,0.5,0,11,0.0239354,3.07774,0.311114,1.42994,0.0058985,0.000149954,1.42995,0,1
2047,14.3456,0.262122,0,14.348,0.262148,3.10081,0.5,0,11.5,-0.00488357,3.10081,0.310645,1.43237,0.00576344,0.000203303,1.43239,0,1
2048,14.3346,-0.26463,0,14.337,0.264647,3.02002,0.5,0,11.2749,0.131089,-3.02002,0.310879,1.42379,-0.00607363,-3.72878e-06,1.42381,0,1
2049,14.3383,-0.262963,0,14.3407,0.26298,3.03498,0.5,0,11.1621,0.109637,-3.03498,0.310873,1.42842,-0.00608493,1.46477e-05,1.42843,0,1
2050,14.3412,-0.261994,0,14.3436,0.261997,3.02629,0.5,0,11.0729,0.0878917,-3.02629,0.310887,1.43124,-0.00610972,2.67562e-05,1.43125,0,1
2051,14.3566,0.261613,0,14.359,0.261639,3.10797,0.5,0,11.5,-0.0259767,3.10797,0.310367,1.43525,0.00595476,0.000144436,1.43526,0,1
2052,14.3414,-0.261782,0,14.3438,0.261786,3.02372,0.5,0,11.0563,0.0847961,-3.02372,0.310887,1.43175,-0.00611868,2.88706e-05,1.43177,0,1
2053,14.3456,-0.261287,0,14.348,0.261313,3.02434,0.5,0,11,0.0672031,-3.02434,0.310908,1.43342,-0.00608314,4.76087e-05,1.43343,0,1
2054,14.3566,-0.261786,0,14.359,0.261812,3.05368,0.5,0,11,0.0355174,-3.05368,0.311015,1.43421,-0.00586305,7.56901e-05,1.43422,0,1
2055,14.3676,0.261137,0,14.37,0.261163,3.09766,0.5,0,11.5,-0.0200656,3.09766,0.31005,1.43742,0.00613239,0.000101326,1.43743,0,1
2056,14.3676,-0.261187,0,14.37,0.261213,3.07458,0.5,0,11,-0.0327751,-3.07458,0.310928,1.43694,-0.00584914,1.08505e-05,1.43695,0,1
2057,14.3786,0.260446,0,14.381,0.260472,3.03945,0.5,0,11,-0.0288404,3.03945,0.310214,1.44013,0.00640927,-3.75053e-05,1.44014,0,1
